index,value
1970-01-01T00:00:00Z,72.72
1970-01-08T00:27:49Z,49.6
1970-01-15T00:55:38Z,55.68
1970-01-22T01:22:55Z,55.16
1970-01-29T01:50:44Z,66.02
1970-02-05T02:18:33Z,44.01
1970-02-12T02:46:21Z,47.83
1970-02-19T03:13:39Z,43.6
1970-02-26T03:41:27Z,24.99
1970-03-05T04:09:16Z,40.41
1970-03-12T04:37:05Z,51.93
1970-03-19T05:04:22Z,32.26
1970-03-26T05:32:11Z,73.65
1970-04-02T06:00:00Z,30.15
1970-04-09T06:27:49Z,41.1
1970-04-16T06:55:38Z,41.53
1970-04-23T07:22:55Z,29.46
1970-04-30T07:50:44Z,51.13
1970-05-07T08:18:33Z,41.37
1970-05-14T08:46:21Z,59.49
1970-05-21T09:13:39Z,48.25
1970-05-28T09:41:27Z,51.73
1970-06-04T10:09:16Z,44.21
1970-06-11T10:37:05Z,59.59
1970-06-18T11:04:22Z,60.82
1970-06-25T11:32:11Z,55.01
1970-07-02T12:00:00Z,50.59
1970-07-09T12:27:49Z,55.05
1970-07-16T12:55:38Z,48
1970-07-23T13:22:55Z,55.37
1970-07-30T13:50:44Z,64.44
1970-08-06T14:18:33Z,75
1970-08-13T14:46:21Z,61.46
1970-08-20T15:13:39Z,50.04
1970-08-27T15:41:27Z,49.9
1970-09-03T16:09:16Z,51.14
1970-09-10T16:37:05Z,77.88
1970-09-17T17:04:22Z,46.71
1970-09-24T17:32:11Z,73.86
1970-10-01T18:00:00Z,76.87
1970-10-08T18:27:49Z,39.85
1970-10-15T18:55:38Z,71.52
1970-10-22T19:22:55Z,63.87
1970-10-29T19:50:44Z,48.81
1970-11-05T20:18:33Z,68.82
1970-11-12T20:46:21Z,64.39
1970-11-19T21:13:39Z,81.76
1970-11-26T21:41:27Z,73.55
1970-12-03T22:09:16Z,67.99
1970-12-10T22:37:05Z,75.37
1970-12-17T23:04:22Z,65.23
1970-12-24T23:32:11Z,69.91
1971-01-01T00:00:00Z,44.34
1971-01-08T00:27:49Z,40.8
1971-01-15T00:55:38Z,55.09
1971-01-22T01:22:55Z,38.44
1971-01-29T01:50:44Z,53.54
1971-02-05T02:18:33Z,42.46
1971-02-12T02:46:21Z,53.22
1971-02-19T03:13:39Z,44.41
1971-02-26T03:41:27Z,31.29
1971-03-05T04:09:16Z,31.1
1971-03-12T04:37:05Z,35.92
1971-03-19T05:04:22Z,37.73
1971-03-26T05:32:11Z,35
1971-04-02T06:00:00Z,36.25
1971-04-09T06:27:49Z,22.75
1971-04-16T06:55:38Z,32.26
1971-04-23T07:22:55Z,34.77
1971-04-30T07:50:44Z,52.73
1971-05-07T08:18:33Z,36.59
1971-05-14T08:46:21Z,30.04
1971-05-21T09:13:39Z,49.91
1971-05-28T09:41:27Z,42.6
1971-06-04T10:09:16Z,35.89
1971-06-11T10:37:05Z,41.76
1971-06-18T11:04:22Z,47.03
1971-06-25T11:32:11Z,36.62
1971-07-02T12:00:00Z,31.4
1971-07-09T12:27:49Z,46.76
1971-07-16T12:55:38Z,30.6
1971-07-23T13:22:55Z,60.58
1971-07-30T13:50:44Z,33.3
1971-08-06T14:18:33Z,50.08
1971-08-13T14:46:21Z,46.99
1971-08-20T15:13:39Z,73.07
1971-08-27T15:41:27Z,50.28
1971-09-03T16:09:16Z,71.6
1971-09-10T16:37:05Z,50.09
1971-09-17T17:04:22Z,82.85
1971-09-24T17:32:11Z,58.36
1971-10-01T18:00:00Z,62.63
1971-10-08T18:27:49Z,71.27
1971-10-15T18:55:38Z,50.85
1971-10-22T19:22:55Z,65.13
1971-10-29T19:50:44Z,74.74
1971-11-05T20:18:33Z,39.59
1971-11-12T20:46:21Z,69.67
1971-11-19T21:13:39Z,84.23
1971-11-26T21:41:27Z,84.96
1971-12-03T22:09:16Z,67.68
1971-12-10T22:37:05Z,58.62
1971-12-17T23:04:22Z,57.02
1971-12-24T23:32:11Z,64.58
1972-01-01T00:00:00Z,63.25
1972-01-08T00:55:30Z,56.92
1972-01-15T01:51:01Z,46.59
1972-01-22T02:46:00Z,49.2
1972-01-29T03:41:30Z,48.55
1972-02-05T04:37:00Z,39.16
1972-02-12T05:32:31Z,43.59
1972-02-19T06:27:29Z,43.26
1972-02-26T07:23:00Z,35.86
1972-03-04T08:18:30Z,40.4
1972-03-11T09:14:00Z,44.84
1972-03-18T10:08:59Z,28.72
1972-03-25T11:04:30Z,44.4
1972-04-01T12:00:00Z,24.24
1972-04-08T12:55:30Z,37.13
1972-04-15T13:51:01Z,38.01
1972-04-22T14:46:00Z,32.22
1972-04-29T15:41:30Z,32.86
1972-05-06T16:37:00Z,25.83
1972-05-13T17:32:31Z,37.95
1972-05-20T18:27:29Z,36.93
1972-05-27T19:23:00Z,34.03
1972-06-03T20:18:30Z,27.68
1972-06-10T21:14:00Z,52.62
1972-06-17T22:08:59Z,36.51
1972-06-24T23:04:30Z,33.53
1972-07-02T00:00:00Z,39.94
1972-07-09T00:55:30Z,36.85
1972-07-16T01:51:01Z,38.93
1972-07-23T02:46:00Z,24.55
1972-07-30T03:41:30Z,48.89
1972-08-06T04:37:00Z,48.69
1972-08-13T05:32:31Z,42.71
1972-08-20T06:27:29Z,42.34
1972-08-27T07:23:00Z,50.98
1972-09-03T08:18:30Z,56.67
1972-09-10T09:14:00Z,61.51
1972-09-17T10:08:59Z,73.11
1972-09-24T11:04:30Z,57.48
1972-10-01T12:00:00Z,56.63
1972-10-08T12:55:30Z,67.47
1972-10-15T13:51:01Z,71.64
1972-10-22T14:46:00Z,54.52
1972-10-29T15:41:30Z,74.98
1972-11-05T16:37:00Z,74.95
1972-11-12T17:32:31Z,57.3
1972-11-19T18:27:29Z,71.59
1972-11-26T19:23:00Z,69.8
1972-12-03T20:18:30Z,47.92
1972-12-10T21:14:00Z,63.78
1972-12-17T22:08:59Z,59.76
1972-12-24T23:04:30Z,40.04
1973-01-01T00:00:00Z,47.44
1973-01-08T00:27:49Z,42.77
1973-01-15T00:55:38Z,41.51
1973-01-22T01:22:55Z,31.86
1973-01-29T01:50:44Z,41.68
1973-02-05T02:18:33Z,29.07
1973-02-12T02:46:21Z,30.83
1973-02-19T03:13:39Z,44.48
1973-02-26T03:41:27Z,38.35
1973-03-05T04:09:16Z,30.98
1973-03-12T04:37:05Z,37.46
1973-03-19T05:04:22Z,39.57
1973-03-26T05:32:11Z,40.28
1973-04-02T06:00:00Z,31.64
1973-04-09T06:27:49Z,36.16
