index,value
1970-01-01T00:00:00Z,97.85
1970-01-08T00:27:49Z,104.64
1970-01-15T00:55:38Z,94.36
1970-01-22T01:22:55Z,98.05
1970-01-29T01:50:44Z,95.85
1970-02-05T02:18:33Z,95.98
1970-02-12T02:46:21Z,88.63
1970-02-19T03:13:39Z,90.85
1970-02-26T03:41:27Z,92.06
1970-03-05T04:09:16Z,88.75
1970-03-12T04:37:05Z,94.6
1970-03-19T05:04:22Z,92.86
1970-03-26T05:32:11Z,98.02
1970-04-02T06:00:00Z,87.64
1970-04-09T06:27:49Z,97.4
1970-04-16T06:55:38Z,83.24
1970-04-23T07:22:55Z,86.6
1970-04-30T07:50:44Z,90.69
1970-05-07T08:18:33Z,82.86
1970-05-14T08:46:21Z,99.06
1970-05-21T09:13:39Z,81
1970-05-28T09:41:27Z,93.18
1970-06-04T10:09:16Z,86.86
1970-06-11T10:37:05Z,89.35
1970-06-18T11:04:22Z,87.13
1970-06-25T11:32:11Z,88.39
1970-07-02T12:00:00Z,85.38
1970-07-09T12:27:49Z,83.96
1970-07-16T12:55:38Z,84.95
1970-07-23T13:22:55Z,86.81
1970-07-30T13:50:44Z,85.25
1970-08-06T14:18:33Z,94.72
1970-08-13T14:46:21Z,90.96
1970-08-20T15:13:39Z,87.73
1970-08-27T15:41:27Z,92.58
1970-09-03T16:09:16Z,87.02
1970-09-10T16:37:05Z,92.68
1970-09-17T17:04:22Z,97.95
1970-09-24T17:32:11Z,94.19
1970-10-01T18:00:00Z,93.95
1970-10-08T18:27:49Z,92.29
1970-10-15T18:55:38Z,93.48
1970-10-22T19:22:55Z,97.41
1970-10-29T19:50:44Z,96.98
1970-11-05T20:18:33Z,106.6
1970-11-12T20:46:21Z,112.41
1970-11-19T21:13:39Z,118.59
1970-11-26T21:41:27Z,107.9
1970-12-03T22:09:16Z,111.82
1970-12-10T22:37:05Z,102.78
1970-12-17T23:04:22Z,100.63
1970-12-24T23:32:11Z,106.54
1971-01-01T00:00:00Z,105.39
1971-01-08T00:27:49Z,104.99
1971-01-15T00:55:38Z,102.72
1971-01-22T01:22:55Z,104.67
1971-01-29T01:50:44Z,103.3
1971-02-05T02:18:33Z,98.46
1971-02-12T02:46:21Z,100.78
1971-02-19T03:13:39Z,94.43
1971-02-26T03:41:27Z,92.16
1971-03-05T04:09:16Z,92.13
1971-03-12T04:37:05Z,95.04
1971-03-19T05:04:22Z,86.88
1971-03-26T05:32:11Z,95.29
1971-04-02T06:00:00Z,85.39
1971-04-09T06:27:49Z,92.63
1971-04-16T06:55:38Z,88.72
1971-04-23T07:22:55Z,87.09
1971-04-30T07:50:44Z,83.92
1971-05-07T08:18:33Z,89.01
1971-05-14T08:46:21Z,78.14
1971-05-21T09:13:39Z,92.84
1971-05-28T09:41:27Z,88.65
1971-06-04T10:09:16Z,86.66
1971-06-11T10:37:05Z,82.04
1971-06-18T11:04:22Z,105.15
1971-06-25T11:32:11Z,94.19
1971-07-02T12:00:00Z,83.99
1971-07-09T12:27:49Z,88.22
1971-07-16T12:55:38Z,85.59
1971-07-23T13:22:55Z,99.21
1971-07-30T13:50:44Z,87.77
1971-08-06T14:18:33Z,90.39
1971-08-13T14:46:21Z,82.25
1971-08-20T15:13:39Z,102.92
1971-08-27T15:41:27Z,86.84
1971-09-03T16:09:16Z,97.22
1971-09-10T16:37:05Z,94.97
1971-09-17T17:04:22Z,104.86
1971-09-24T17:32:11Z,80.53
1971-10-01T18:00:00Z,102.47
1971-10-08T18:27:49Z,97.8
1971-10-15T18:55:38Z,95.28
1971-10-22T19:22:55Z,105.64
1971-10-29T19:50:44Z,106.44
1971-11-05T20:18:33Z,110.65
1971-11-12T20:46:21Z,114.41
1971-11-19T21:13:39Z,115.98
1971-11-26T21:41:27Z,112.72
1971-12-03T22:09:16Z,115.99
1971-12-10T22:37:05Z,104.14
1971-12-17T23:04:22Z,109.3
1971-12-24T23:32:11Z,111.47
1972-01-01T00:00:00Z,102.67
1972-01-08T00:55:30Z,101.34
1972-01-15T01:51:01Z,94.97
1972-01-22T02:46:00Z,90.48
1972-01-29T03:41:30Z,93.7
1972-02-05T04:37:00Z,81.87
1972-02-12T05:32:31Z,91.12
1972-02-19T06:27:29Z,90.55
1972-02-26T07:23:00Z,89.62
1972-03-04T08:18:30Z,91.63
1972-03-11T09:14:00Z,89.22
1972-03-18T10:08:59Z,84.81
1972-03-25T11:04:30Z,95
1972-04-01T12:00:00Z,83.77
1972-04-08T12:55:30Z,98.26
1972-04-15T13:51:01Z,82.87
1972-04-22T14:46:00Z,85.51
1972-04-29T15:41:30Z,84.67
1972-05-06T16:37:00Z,84.45
1972-05-13T17:32:31Z,93.96
1972-05-20T18:27:29Z,82.47
1972-05-27T19:23:00Z,89.18
1972-06-03T20:18:30Z,87.33
1972-06-10T21:14:00Z,92.67
1972-06-17T22:08:59Z,93.83
1972-06-24T23:04:30Z,86.65
1972-07-02T00:00:00Z,89.35
1972-07-09T00:55:30Z,77.97
1972-07-16T01:51:01Z,86.06
1972-07-23T02:46:00Z,83.34
1972-07-30T03:41:30Z,87.35
1972-08-06T04:37:00Z,90.58
1972-08-13T05:32:31Z,84.72
1972-08-20T06:27:29Z,88.32
1972-08-27T07:23:00Z,82.62
1972-09-03T08:18:30Z,92.52
1972-09-10T09:14:00Z,86.73
1972-09-17T10:08:59Z,99.54
1972-09-24T11:04:30Z,95.5
1972-10-01T12:00:00Z,92.34
1972-10-08T12:55:30Z,97.49
1972-10-15T13:51:01Z,97.9
1972-10-22T14:46:00Z,97.54
1972-10-29T15:41:30Z,103.78
1972-11-05T16:37:00Z,110.17
1972-11-12T17:32:31Z,116.04
1972-11-19T18:27:29Z,132.04
1972-11-26T19:23:00Z,126.95
1972-12-03T20:18:30Z,121.11
1972-12-10T21:14:00Z,119.3
1972-12-17T22:08:59Z,118.2
1972-12-24T23:04:30Z,102.36
1973-01-01T00:00:00Z,98.44
1973-01-08T00:27:49Z,97.87
1973-01-15T00:55:38Z,92.98
1973-01-22T01:22:55Z,96.16
1973-01-29T01:50:44Z,86.83
1973-02-05T02:18:33Z,91.09
1973-02-12T02:46:21Z,92.5
1973-02-19T03:13:39Z,90.64
1973-02-26T03:41:27Z,80.69
1973-03-05T04:09:16Z,99.91
1973-03-12T04:37:05Z,89.09
1973-03-19T05:04:22Z,94.25
1973-03-26T05:32:11Z,93.33
1973-04-02T06:00:00Z,84.08
1973-04-09T06:27:49Z,86.37
1973-04-16T06:55:38Z,86.61
1973-04-23T07:22:55Z,82.47
1973-04-30T07:50:44Z,82.73
1973-05-07T08:18:33Z,98.29
1973-05-14T08:46:21Z,87.02
1973-05-21T09:13:39Z,91.13
1973-05-28T09:41:27Z,80.23
1973-06-04T10:09:16Z,81.36
1973-06-11T10:37:05Z,82.8
1973-06-18T11:04:22Z,87.24
1973-06-25T11:32:11Z,79.37
1973-07-02T12:00:00Z,86.83
1973-07-09T12:27:49Z,82
1973-07-16T12:55:38Z,77.96
1973-07-23T13:22:55Z,79.69
1973-07-30T13:50:44Z,87.32
1973-08-06T14:18:33Z,85.33
1973-08-13T14:46:21Z,92.02
1973-08-20T15:13:39Z,84.03
1973-08-27T15:41:27Z,83.45
1973-09-03T16:09:16Z,82.35
1973-09-10T16:37:05Z,89.17
1973-09-17T17:04:22Z,82.24
1973-09-24T17:32:11Z,93.35
1973-10-01T18:00:00Z,89.16
1973-10-08T18:27:49Z,95.13
1973-10-15T18:55:38Z,89.1
1973-10-22T19:22:55Z,100.32
1973-10-29T19:50:44Z,95.61
1973-11-05T20:18:33Z,99.61
1973-11-12T20:46:21Z,105.82
1973-11-19T21:13:39Z,104.2
1973-11-26T21:41:27Z,95.45
1973-12-03T22:09:16Z,90.48
1973-12-10T22:37:05Z,93.58
1973-12-17T23:04:22Z,91.71
1973-12-24T23:32:11Z,95.29
1974-01-01T00:00:00Z,94.69
1974-01-08T00:27:49Z,102.5
1974-01-15T00:55:38Z,98.58
1974-01-22T01:22:55Z,107.12
1974-01-29T01:50:44Z,99.29
1974-02-05T02:18:33Z,96.85
1974-02-12T02:46:21Z,89.02
1974-02-19T03:13:39Z,96.27
1974-02-26T03:41:27Z,97.55
1974-03-05T04:09:16Z,85.16
1974-03-12T04:37:05Z,94.77
1974-03-19T05:04:22Z,85.45
1974-03-26T05:32:11Z,97.46
1974-04-02T06:00:00Z,83.31
1974-04-09T06:27:49Z,91.41
1974-04-16T06:55:38Z,88.84
1974-04-23T07:22:55Z,86.44
1974-04-30T07:50:44Z,82.08
1974-05-07T08:18:33Z,83.63
1974-05-14T08:46:21Z,95.22
1974-05-21T09:13:39Z,80.28
1974-05-28T09:41:27Z,85.59
1974-06-04T10:09:16Z,84.68
1974-06-11T10:37:05Z,81.53
1974-06-18T11:04:22Z,89.2
1974-06-25T11:32:11Z,74.51
1974-07-02T12:00:00Z,81.85
1974-07-09T12:27:49Z,81.97
1974-07-16T12:55:38Z,85.01
1974-07-23T13:22:55Z,86.98
1974-07-30T13:50:44Z,81.67
1974-08-06T14:18:33Z,91.11
1974-08-13T14:46:21Z,83.38
1974-08-20T15:13:39Z,86.18
1974-08-27T15:41:27Z,89.93
1974-09-03T16:09:16Z,91.82
1974-09-10T16:37:05Z,92.27
1974-09-17T17:04:22Z,89.29
1974-09-24T17:32:11Z,85.41
1974-10-01T18:00:00Z,96.78
1974-10-08T18:27:49Z,83.6
1974-10-15T18:55:38Z,98.63
1974-10-22T19:22:55Z,90.86
1974-10-29T19:50:44Z,94.36
1974-11-05T20:18:33Z,97.52
1974-11-12T20:46:21Z,108.68
1974-11-19T21:13:39Z,107.23
1974-11-26T21:41:27Z,107.08
1974-12-03T22:09:16Z,113.39
1974-12-10T22:37:05Z,105.51
1974-12-17T23:04:22Z,111.9
1974-12-24T23:32:11Z,110.44
1975-01-01T00:00:00Z,95.42
1975-01-08T00:27:49Z,97.78
1975-01-15T00:55:38Z,90.38
1975-01-22T01:22:55Z,86.89
1975-01-29T01:50:44Z,91.59
1975-02-05T02:18:33Z,85.51
1975-02-12T02:46:21Z,88.16
1975-02-19T03:13:39Z,87.03
1975-02-26T03:41:27Z,88.61
1975-03-05T04:09:16Z,96.96
1975-03-12T04:37:05Z,80.03
1975-03-19T05:04:22Z,80.53
1975-03-26T05:32:11Z,76.46
1975-04-02T06:00:00Z,78.85
1975-04-09T06:27:49Z,87.03
1975-04-16T06:55:38Z,82.27
1975-04-23T07:22:55Z,78.92
1975-04-30T07:50:44Z,72.75
1975-05-07T08:18:33Z,77.75
1975-05-14T08:46:21Z,83.79
1975-05-21T09:13:39Z,82.13
1975-05-28T09:41:27Z,76.42
1975-06-04T10:09:16Z,74.58
1975-06-11T10:37:05Z,79.61
1975-06-18T11:04:22Z,76.52
1975-06-25T11:32:11Z,79.27
1975-07-02T12:00:00Z,74.7
1975-07-09T12:27:49Z,75.49
1975-07-16T12:55:38Z,82.82
1975-07-23T13:22:55Z,80.29
1975-07-30T13:50:44Z,80.05
1975-08-06T14:18:33Z,78.64
1975-08-13T14:46:21Z,79.4
1975-08-20T15:13:39Z,71.02
1975-08-27T15:41:27Z,73.55
1975-09-03T16:09:16Z,79.6
1975-09-10T16:37:05Z,85.08
1975-09-17T17:04:22Z,90.14
1975-09-24T17:32:11Z,82.26
1975-10-01T18:00:00Z,86.75
1975-10-08T18:27:49Z,90.11
1975-10-15T18:55:38Z,94.86
1975-10-22T19:22:55Z,89.68
1975-10-29T19:50:44Z,90.16
1975-11-05T20:18:33Z,85.73
1975-11-12T20:46:21Z,96.82
1975-11-19T21:13:39Z,100.37
1975-11-26T21:41:27Z,93.43
1975-12-03T22:09:16Z,94.12
1975-12-10T22:37:05Z,89.26
1975-12-17T23:04:22Z,91.81
1975-12-24T23:32:11Z,97.4
1976-01-01T00:00:00Z,102.71
1976-01-08T00:55:30Z,101.94
1976-01-15T01:51:01Z,97.4
1976-01-22T02:46:00Z,96.12
1976-01-29T03:41:30Z,105.45
1976-02-05T04:37:00Z,94.34
1976-02-12T05:32:31Z,92.51
1976-02-19T06:27:29Z,88.47
1976-02-26T07:23:00Z,85.47
1976-03-04T08:18:30Z,85.7
1976-03-11T09:14:00Z,84.48
1976-03-18T10:08:59Z,85.63
1976-03-25T11:04:30Z,79.67
1976-04-01T12:00:00Z,80.78
1976-04-08T12:55:30Z,74.58
1976-04-15T13:51:01Z,76.32
1976-04-22T14:46:00Z,80.37
1976-04-29T15:41:30Z,83.3
1976-05-06T16:37:00Z,82.98
1976-05-13T17:32:31Z,91.34
1976-05-20T18:27:29Z,78.57
1976-05-27T19:23:00Z,76.68
