index,value
2000-01-01T00:00:00Z,26.2
2000-01-08T00:55:30Z,26.07
2000-01-15T01:51:01Z,26.34
2000-01-22T02:46:00Z,24.95
2000-01-29T03:41:30Z,26.27
2000-02-05T04:37:00Z,29.37
2000-02-12T05:32:31Z,28.34
2000-02-19T06:27:29Z,28.08
2000-02-26T07:23:00Z,28.83
2000-03-04T08:18:30Z,29.87
2000-03-11T09:14:00Z,30.1
2000-03-18T10:08:59Z,31.07
2000-03-25T11:04:30Z,32.14
2000-04-01T12:00:00Z,31.29
2000-04-08T12:55:30Z,27.99
2000-04-15T13:51:01Z,26.92
2000-04-22T14:46:00Z,25.6
2000-04-29T15:41:30Z,24.87
2000-05-06T16:37:00Z,26.66
2000-05-13T17:32:31Z,25.95
2000-05-20T18:27:29Z,26.75
2000-05-27T19:23:00Z,28.7
2000-06-03T20:18:30Z,29.88
2000-06-10T21:14:00Z,29.46
2000-06-17T22:08:59Z,29.98
2000-06-24T23:04:30Z,29.79
2000-07-02T00:00:00Z,32.45
2000-07-09T00:55:30Z,33.55
2000-07-16T01:51:01Z,32.12
2000-07-23T02:46:00Z,30.4
2000-07-30T03:41:30Z,30.44
2000-08-06T04:37:00Z,30.65
2000-08-13T05:32:31Z,28.02
2000-08-20T06:27:29Z,28.5
2000-08-27T07:23:00Z,30.14
2000-09-03T08:18:30Z,31.82
2000-09-10T09:14:00Z,32.46
2000-09-17T10:08:59Z,33.08
2000-09-24T11:04:30Z,34.42
2000-10-01T12:00:00Z,34.7
2000-10-08T12:55:30Z,35.49
2000-10-15T13:51:01Z,31.13
2000-10-22T14:46:00Z,31.27
2000-10-29T15:41:30Z,33.9
2000-11-05T16:37:00Z,33.48
2000-11-12T17:32:31Z,33.92
2000-11-19T18:27:29Z,32.78
2000-11-26T19:23:00Z,33.46
2000-12-03T20:18:30Z,35
2000-12-10T21:14:00Z,35.91
2000-12-17T22:08:59Z,34.1
2000-12-24T23:04:30Z,29.69
2001-01-01T00:00:00Z,29.05
2001-01-08T00:27:49Z,27.38
2001-01-15T00:55:38Z,26.52
2001-01-22T01:22:55Z,27.8
2001-01-29T01:50:44Z,28.81
2001-02-05T02:18:33Z,30.63
2001-02-12T02:46:21Z,31.35
2001-02-19T03:13:39Z,29.59
2001-02-26T03:41:27Z,30.92
2001-03-05T04:09:16Z,29.67
2001-03-12T04:37:05Z,28.65
2001-03-19T05:04:22Z,27.91
2001-03-26T05:32:11Z,28.45
2001-04-02T06:00:00Z,27.02
2001-04-09T06:27:49Z,26.42
2001-04-16T06:55:38Z,26.86
2001-04-23T07:22:55Z,26.76
2001-04-30T07:50:44Z,28.27
2001-05-07T08:18:33Z,27.89
2001-05-14T08:46:21Z,26.99
2001-05-21T09:13:39Z,28.36
2001-05-28T09:41:27Z,28.12
2001-06-04T10:09:16Z,29.08
2001-06-11T10:37:05Z,28.92
2001-06-18T11:04:22Z,28.44
2001-06-25T11:32:11Z,27.98
2001-07-02T12:00:00Z,28.9
2001-07-09T12:27:49Z,27.09
2001-07-16T12:55:38Z,26.37
2001-07-23T13:22:55Z,26.87
2001-07-30T13:50:44Z,27.07
2001-08-06T14:18:33Z,25.26
2001-08-13T14:46:21Z,26.5
2001-08-20T15:13:39Z,27.1
2001-08-27T15:41:27Z,27.87
2001-09-03T16:09:16Z,27.52
2001-09-10T16:37:05Z,27.25
2001-09-17T17:04:22Z,26.84
2001-09-24T17:32:11Z,27.38
2001-10-01T18:00:00Z,28.22
2001-10-08T18:27:49Z,27.09
2001-10-15T18:55:38Z,22.35
2001-10-22T19:22:55Z,22.6
2001-10-29T19:50:44Z,22.66
2001-11-05T20:18:33Z,21.92
2001-11-12T20:46:21Z,21.78
2001-11-19T21:13:39Z,21.17
2001-11-26T21:41:27Z,20.7
2001-12-03T22:09:16Z,19.61
2001-12-10T22:37:05Z,18.28
2001-12-17T23:04:22Z,19.13
2001-12-24T23:32:11Z,19.47
2002-01-01T00:00:00Z,18.45
2002-01-08T00:27:49Z,19.2
2002-01-15T00:55:38Z,20.94
2002-01-22T01:22:55Z,20.8
2002-01-29T01:50:44Z,20.54
2002-02-05T02:18:33Z,18.61
2002-02-12T02:46:21Z,19.21
2002-02-19T03:13:39Z,19.71
2002-02-26T03:41:27Z,19.97
2002-03-05T04:09:16Z,21.18
2002-03-12T04:37:05Z,20.7
2002-03-19T05:04:22Z,21.43
2002-03-26T05:32:11Z,23.31
2002-04-02T06:00:00Z,24.4
2002-04-09T06:27:49Z,25.25
2002-04-16T06:55:38Z,25.86
2002-04-23T07:22:55Z,26.99
2002-04-30T07:50:44Z,25.24
2002-05-07T08:18:33Z,25.54
2002-05-14T08:46:21Z,26.46
2002-05-21T09:13:39Z,26.88
2002-05-28T09:41:27Z,27.27
2002-06-04T10:09:16Z,28.43
2002-06-11T10:37:05Z,27.18
2002-06-18T11:04:22Z,25.22
2002-06-25T11:32:11Z,25.01
2002-07-02T12:00:00Z,24.94
2002-07-09T12:27:49Z,25.61
2002-07-16T12:55:38Z,26.52
2002-07-23T13:22:55Z,26.81
2002-07-30T13:50:44Z,26.7
2002-08-06T14:18:33Z,27.62
2002-08-13T14:46:21Z,26.64
2002-08-20T15:13:39Z,26.87
2002-08-27T15:41:27Z,26.77
2002-09-03T16:09:16Z,28.52
2002-09-10T16:37:05Z,30.09
2002-09-17T17:04:22Z,28.84
2002-09-24T17:32:11Z,28.65
2002-10-01T18:00:00Z,29.59
2002-10-08T18:27:49Z,29.39
2002-10-15T18:55:38Z,30.63
2002-10-22T19:22:55Z,30.25
2002-10-29T19:50:44Z,29.37
2002-11-05T20:18:33Z,29.65
2002-11-12T20:46:21Z,27.88
2002-11-19T21:13:39Z,27.03
2002-11-26T21:41:27Z,25.97
2002-12-03T22:09:16Z,25.68
2002-12-10T22:37:05Z,26.98
2002-12-17T23:04:22Z,26.83
2002-12-24T23:32:11Z,27.14
2003-01-01T00:00:00Z,27.82
2003-01-08T00:27:49Z,30.35
2003-01-15T00:55:38Z,32.38
2003-01-22T01:22:55Z,31.96
2003-01-29T01:50:44Z,31.54
2003-02-05T02:18:33Z,33.04
2003-02-12T02:46:21Z,34.46
2003-02-19T03:13:39Z,33.19
2003-02-26T03:41:27Z,33.95
2003-03-05T04:09:16Z,35.79
2003-03-12T04:37:05Z,36.78
2003-03-19T05:04:22Z,36.98
2003-03-26T05:32:11Z,36.98
2003-04-02T06:00:00Z,36.66
2003-04-09T06:27:49Z,30.46
2003-04-16T06:55:38Z,30.43
2003-04-23T07:22:55Z,29.33
2003-04-30T07:50:44Z,28.03
2003-05-07T08:18:33Z,29.28
2003-05-14T08:46:21Z,28.43
2003-05-21T09:13:39Z,25.69
2003-05-28T09:41:27Z,26.58
2003-06-04T10:09:16Z,28.54
2003-06-11T10:37:05Z,29.29
2003-06-18T11:04:22Z,29.1
2003-06-25T11:32:11Z,30.68
2003-07-02T12:00:00Z,31.46
2003-07-09T12:27:49Z,30.6
2003-07-16T12:55:38Z,30.01
2003-07-23T13:22:55Z,30.31
2003-07-30T13:50:44Z,30.73
2003-08-06T14:18:33Z,31.48
2003-08-13T14:46:21Z,30.61
2003-08-20T15:13:39Z,30.73
2003-08-27T15:41:27Z,32.11
2003-09-03T16:09:16Z,31.31
2003-09-10T16:37:05Z,31.19
2003-09-17T17:04:22Z,31.56
2003-09-24T17:32:11Z,29.2
2003-10-01T18:00:00Z,28.92
2003-10-08T18:27:49Z,27.39
2003-10-15T18:55:38Z,27.73
2003-10-22T19:22:55Z,29.43
2003-10-29T19:50:44Z,30.69
2003-11-05T20:18:33Z,31.49
2003-11-12T20:46:21Z,30.17
2003-11-19T21:13:39Z,29.28
2003-11-26T21:41:27Z,29.79
2003-12-03T22:09:16Z,31.56
2003-12-10T22:37:05Z,32.58
2003-12-17T23:04:22Z,30.11
2003-12-24T23:32:11Z,30.63
2004-01-01T00:00:00Z,32.16
2004-01-08T00:55:30Z,33.2
2004-01-15T01:51:01Z,32.24
2004-01-22T02:46:00Z,32.68
2004-01-29T03:41:30Z,33.89
2004-02-05T04:37:00Z,34.51
2004-02-12T05:32:31Z,35.45
2004-02-19T06:27:29Z,33.61
2004-02-26T07:23:00Z,33.41
2004-03-04T08:18:30Z,33.88
2004-03-11T09:14:00Z,35.54
2004-03-18T10:08:59Z,36.08
2004-03-25T11:04:30Z,36.67
2004-04-01T12:00:00Z,36.44
2004-04-08T12:55:30Z,37.78
2004-04-15T13:51:01Z,36.65
2004-04-22T14:46:00Z,35.23
2004-04-29T15:41:30Z,35.7
2004-05-06T16:37:00Z,37.39
2004-05-13T17:32:31Z,37.32
2004-05-20T18:27:29Z,37.31
2004-05-27T19:23:00Z,39.24
2004-06-03T20:18:30Z,40.37
2004-06-10T21:14:00Z,40.84
2004-06-17T22:08:59Z,40.65
2004-06-24T23:04:30Z,40.01
2004-07-02T00:00:00Z,37.99
2004-07-09T00:55:30Z,37.86
2004-07-16T01:51:01Z,37.7
2004-07-23T02:46:00Z,37.14
2004-07-30T03:41:30Z,39.73
2004-08-06T04:37:00Z,40.33
2004-08-13T05:32:31Z,41.27
2004-08-20T06:27:29Z,42.5
2004-08-27T07:23:00Z,43.81
