index,value
1970-01-01T00:00:00Z,3.37
1970-01-08T00:27:49Z,2.59
1970-01-15T00:55:38Z,3.29
1970-01-22T01:22:55Z,3.04
1970-01-29T01:50:44Z,3.39
1970-02-05T02:18:33Z,2.57
1970-02-12T02:46:21Z,2.35
1970-02-19T03:13:39Z,3.38
1970-02-26T03:41:27Z,1.5
1970-03-05T04:09:16Z,2.56
1970-03-12T04:37:05Z,3.04
1970-03-19T05:04:22Z,2.64
1970-03-26T05:32:11Z,5.14
1970-04-02T06:00:00Z,2.87
1970-04-09T06:27:49Z,3.54
1970-04-16T06:55:38Z,2.67
1970-04-23T07:22:55Z,1.55
1970-04-30T07:50:44Z,2.93
1970-05-07T08:18:33Z,3.64
1970-05-14T08:46:21Z,5.91
1970-05-21T09:13:39Z,3.69
1970-05-28T09:41:27Z,4.3
1970-06-04T10:09:16Z,3.97
1970-06-11T10:37:05Z,4.98
1970-06-18T11:04:22Z,5.64
1970-06-25T11:32:11Z,3.99
1970-07-02T12:00:00Z,4.2
1970-07-09T12:27:49Z,4.48
1970-07-16T12:55:38Z,3.96
1970-07-23T13:22:55Z,3.65
1970-07-30T13:50:44Z,4.91
1970-08-06T14:18:33Z,4.26
1970-08-13T14:46:21Z,4.02
1970-08-20T15:13:39Z,2.95
1970-08-27T15:41:27Z,3.73
1970-09-03T16:09:16Z,2.02
1970-09-10T16:37:05Z,4.98
1970-09-17T17:04:22Z,3.05
1970-09-24T17:32:11Z,3.73
1970-10-01T18:00:00Z,3.53
1970-10-08T18:27:49Z,2.24
1970-10-15T18:55:38Z,3.03
1970-10-22T19:22:55Z,2.81
1970-10-29T19:50:44Z,2
1970-11-05T20:18:33Z,2.27
1970-11-12T20:46:21Z,2.9
1970-11-19T21:13:39Z,3.31
1970-11-26T21:41:27Z,3.44
1970-12-03T22:09:16Z,3.13
1970-12-10T22:37:05Z,4.42
1970-12-17T23:04:22Z,3.6
1970-12-24T23:32:11Z,4.86
1971-01-01T00:00:00Z,1.79
1971-01-08T00:27:49Z,2.95
1971-01-15T00:55:38Z,3.64
1971-01-22T01:22:55Z,2.79
1971-01-29T01:50:44Z,3.77
1971-02-05T02:18:33Z,3.25
1971-02-12T02:46:21Z,4.78
1971-02-19T03:13:39Z,3.37
1971-02-26T03:41:27Z,2.24
1971-03-05T04:09:16Z,2
1971-03-12T04:37:05Z,2.78
1971-03-19T05:04:22Z,2.38
1971-03-26T05:32:11Z,3.27
1971-04-02T06:00:00Z,2.82
1971-04-09T06:27:49Z,2.23
1971-04-16T06:55:38Z,1.95
1971-04-23T07:22:55Z,2.57
1971-04-30T07:50:44Z,4.94
1971-05-07T08:18:33Z,3.45
1971-05-14T08:46:21Z,2.83
1971-05-21T09:13:39Z,4.75
1971-05-28T09:41:27Z,3.49
1971-06-04T10:09:16Z,3.84
1971-06-11T10:37:05Z,4.08
1971-06-18T11:04:22Z,6.49
1971-06-25T11:32:11Z,4.05
1971-07-02T12:00:00Z,3.12
1971-07-09T12:27:49Z,4.83
