Index,Open,High,Low,Close,Volume
1145491200,11278.53027,11384.11035,11275.04981,11342.88965,336420000
1145577600,11343.4502,11405.87988,11316.79004,11347.4502,325090000
1145836800,11346.80957,11359.7002,11305.83008,11336.32031,2.32E+08
1145923200,11336.55957,11355.37012,11260.83984,11283.25,289230000
1146009600,11283.25,11379.87012,11282.76953,11354.49023,270270000
1146096000,11349.53027,11416.92969,11275.29981,11382.50977,361740000
1146182400,11358.33008,11417.66016,11347.20996,11367.13965,738440000
1146441600,11367.78027,11428.37012,11329.44043,11343.29004,365970000
1146528000,11345.20996,11427.65039,11345.12988,11416.4502,335420000
1146614400,11414.69043,11424.92969,11362.41992,11400.28027,380540000
1146700800,11401.79981,11463.11035,11401.79981,11438.86035,333940000
1146787200,11440.62012,11586.37988,11440.62012,11577.74023,338910000
1147046400,11576.37012,11603.58984,11561.96973,11584.54004,309920000
1147132800,11584.62012,11640.73047,11572.04981,11639.76953,263250000
1147219200,11630.48047,11670.19043,11595.17969,11642.65039,284530000
1147305600,11639.29004,11639.4502,11479.44043,11500.73047,322510000
1147392000,11500.00977,11500.00977,11374.74023,11380.99023,321240000
1147651200,11380.42969,11435.33984,11333.04004,11428.76953,300550000
1147737600,11428.20996,11460.54981,11392.66992,11419.88965,307170000
1147824000,11410.12988,11410.12988,11174.37988,11205.61035,399460000
1147910400,11206.16992,11247.38965,11127.08984,11128.29004,338300000
1147996800,11124.37012,11180.29004,11075.21973,11144.05957,485500000
1148256000,11143.41992,11175.34961,11040.07031,11125.33008,340590000
1148342400,11126.29004,11202.65039,11097.30957,11098.34961,315860000
1148428800,11100.11035,11168.24023,11030.46973,11117.32031,466330000
1148515200,11114.95996,11214.98047,11114.95996,11211.04981,295350000
1148601600,11211.69043,11283.49023,11211.54004,11278.61035,240330000
1148947200,11277.25,11278.12988,11094.34961,11094.42969,261260000
1149033600,11091.15039,11183.04004,11085.37988,11168.30957,353660000
1149120000,11169.03027,11270.20996,11150.07031,11260.28027,295150000
1149206400,11260.51953,11285.82031,11191.53027,11247.87012,268640000
1149465600,11247.54981,11248.79004,11040.24023,11048.71973,254990000
1149552000,11048.24023,11094.25977,10926.41992,11002.13965,385870000
1149638400,11002.05957,11077.37988,10928.33984,10930.90039,333490000
1149724800,10929.7002,10964.67969,10757.54981,10938.82031,442150000
1149811200,10939.13965,10976.2002,10871.58984,10891.91992,272930000
1150070400,10892,10927.12012,10790.25977,10792.58008,272490000
1150156800,10783.13965,10862.29981,10700.92969,10706.13965,399220000
1150243200,10706.78027,10817,10698.84961,10816.91992,355620000
1150329600,10817.48047,11036.48047,10817.48047,11015.19043,358870000
1150416000,11014.37988,11045.2002,10984.12988,11014.54981,451930000
1150675200,11014.87012,11057.61035,10907.29004,10942.11035,377040000
1150761600,10942.03027,11029.83008,10938.41992,10974.83984,274060000
1150848000,10975.24023,11131.73047,10971.71973,11079.45996,309290000
1150934400,11077.78027,11077.78027,10986.13965,11019.11035,250460000
1151020800,11019.19043,11074.25977,10973.40039,10989.08984,221940000
1151280000,10990.29004,11048.71973,10973.71973,11045.28027,202770000
1151366400,11048.24023,11064.08984,10920.73047,10924.74023,269010000
1151452800,10925.29981,10981.25,10902.48047,10973.55957,260240000
1151539200,10974.36035,11195.54004,10974.36035,11190.79981,337830000
1151625600,11190.79981,11235.62988,11150.05957,11150.21973,365670000
1151884800,11149.33984,11231.29981,11149.33984,11228.01953,134790000
1152057600,11225.05957,11225.05957,11123.32031,11151.82031,248320000
1152144000,11147.12012,11257.08008,11147.12012,11225.29981,224520000
1152230400,11224.17969,11224.17969,11066.00977,11090.66992,253730000
1152489600,11091.70996,11174.46973,11090.04004,11103.54981,207740000
1152576000,11102.58984,11151.17969,11027.99023,11134.76953,298130000
1152662400,11133.96973,11149.95996,10995.96973,11013.17969,266320000
1152748800,11012.62012,11012.62012,10832.92969,10846.29004,328780000
1152835200,10846.53027,10848.37012,10701.33984,10739.34961,312080000
1153094400,10739.34961,10802.66992,10714.70996,10747.36035,251640000
1153180800,10745.83984,10813.79004,10683.32031,10799.23047,288860000
1153267200,10797.38965,11038.48047,10797.38965,11011.41992,343400000
1153353600,11007.25977,11037.28027,10924.98047,10928.09961,336300000
1153440000,10937.94043,10951.76953,10838.84961,10868.37988,433240000
1153699200,10868.7002,11065.9502,10868.62012,11051.04981,269370000
1153785600,11051.04981,11133.80957,10999.90039,11103.70996,281840000
1153872000,11102.91016,11157.82031,11048.16016,11102.50977,287170000
1153958400,11104.19043,11187.75977,11087.54981,11100.42969,286530000
1154044800,11102.11035,11243.30957,11102.03027,11219.7002,269730000
1154304000,11218.90039,11219.05957,11178.32031,11185.67969,226190000
1154390400,11184.79981,11185.28027,11083.86035,11125.73047,199150000
1154476800,11125.57031,11229.45996,11125.25,11199.92969,229410000
1154563200,11195.28027,11269.49023,11144.45996,11242.58984,211890000
1154649600,11244.58984,11344.16992,11187.36035,11240.34961,210410000
1154908800,11239.46973,11245.9502,11190.55957,11219.37988,169710000
1154995200,11218.17969,11276.29004,11141.82031,11173.58984,261520000
1155081600,11168.46973,11250.83984,11068.57031,11076.17969,231270000
1155168000,11073.13965,11143.98047,11044.71973,11124.37012,211270000
1155254400,11121.16016,11121.16016,11042.63965,11088.03027,166870000
1155513600,11089.07031,11202.73047,11079.78027,11097.87012,205830000
1155600000,11098.03027,11234.26953,11098.03027,11230.25977,208750000
1155686400,11224.91016,11340.79981,11224.91016,11327.12012,219190000
1155772800,11327.36035,11372.41992,11298.37988,11334.95996,2.43E+08
1155859200,11333.75977,11381.46973,11317.66992,11381.46973,282660000
1156118400,11380.66992,11380.99023,11321.99023,11345.04981,196220000
1156204800,11344.41016,11383.70996,11303.33984,11339.83984,213690000
1156291200,11337.12012,11370.82031,11264.04004,11297.90039,170410000
1156377600,11297.82031,11334.71973,11273.88965,11304.45996,170710000
1156464000,11301.21973,11317.42969,11260.28027,11284.04981,150200000
1156723200,11285.33008,11387.79004,11273.49023,11352.00977,180810000
1156809600,11352.65039,11379.54981,11299.58008,11369.94043,198620000
1156896000,11365.98047,11407.08008,11355.69043,11382.91016,180100000
1156982400,11383.46973,11405.32031,11369.78027,11381.15039,156960000
1157068800,11382.75,11476.48047,11382.75,11464.15039,168010000
1157414400,11461.83008,11488.16992,11438.05957,11469.28027,184960000
1157500800,11466.23047,11466.23047,11395.15039,11406.2002,190990000
1157587200,11405.16016,11405.24023,11323.83984,11331.44043,213670000
1157673600,11332.24023,11402.83984,11331.04004,11392.11035,161650000
1157932800,11389.87012,11421.25,11342.16992,11396.83984,2.16E+08
1158019200,11396.83984,11512.98047,11395.70996,11498.08984,237300000
1158105600,11487.69043,11567.25,11476.16016,11543.32031,214190000
